"Date","Cause","Casualties","RegisterNumber","Damage","Smoke","CO"
"2022-4-16 13:51","Other",0,5383355,47036,1,1
"2022-4-16 13:52","Other",0,2457052,48074,1,0
"2022-4-16 14:33","Heating",0,2740345,70326,0,0
"2022-4-16 14:42","Other",0,9011578,32886,1,1
"2022-4-16 15:1","Heating",0,5075040,61237,1,0
"2022-4-16 15:37","Heating",0,5108818,81002,1,0
"2022-4-16 15:56","Cooking",0,8769132,47643,1,1
"2022-4-16 15:58","Electrical Fault",0,1424750,47824,1,0
"2022-4-16 16:30","Heating",0,6168889,55783,1,1
"2022-4-16 16:56","Electrical Fault",0,5229084,80437,1,1
"2022-4-16 17:11","Electrical Fault",0,351400,50476,1,1
"2022-4-16 17:12","Other",0,885822,81137,0,0
"2022-4-16 17:14","Heating",0,3057384,66005,1,0
"2022-4-16 17:21","Cooking",0,5876786,60726,1,0
"2022-4-16 17:27","Cooking",0,4419705,55681,1,1
"2022-4-16 17:52","Heating",0,3125509,54961,1,0
"2022-4-16 18:3","Other",0,1664438,59622,1,1
"2022-4-16 18:38","Electrical Fault",0,3758396,37724,1,1
"2022-4-16 18:44","Heating",0,5549718,105468,1,0
"2022-4-16 18:58","Electrical Fault",0,6406838,92258,1,1
"2022-4-16 19:16","Electrical Fault",0,1710450,56478,1,1
"2022-4-16 19:18","Electrical Fault",0,439774,54351,1,0
"2022-4-16 19:25","Cooking",0,9685168,38844,1,0
"2022-4-16 19:28","Heating",0,4381902,126843,0,0
"2022-4-16 19:50","Heating",0,4194945,36715,1,1
"2022-4-16 19:57","Heating",0,1219506,47729,1,0
"2022-4-16 1:15","Electrical Fault",0,6330095,36140,1,1
"2022-4-16 1:2","Cooking",0,2639861,53174,1,0
"2022-4-16 1:25","Heating",0,3390025,42627,1,1
"2022-4-16 1:26","Electrical Fault",0,7240270,36349,1,1
"2022-4-16 1:42","Other",0,3482383,43425,1,1
"2022-4-16 20:10","Heating",0,2487323,54869,1,0
"2022-4-16 20:12","Other",0,6678237,66403,0,0
"2022-4-16 20:18","Other",0,2001129,107615,0,1
"2022-4-16 20:39","Cooking",0,8433702,40127,1,1
"2022-4-16 21:16","Electrical Fault",0,5898575,42734,1,0
"2022-4-16 21:26","Heating",0,8103226,44731,1,0
"2022-4-16 21:28","Electrical Fault",0,8132957,71765,1,1
"2022-4-16 21:30","Heating",2,6394169,48873,0,1
"2022-4-16 21:50","Heating",0,7249695,93292,1,0
"2022-4-16 22:25","Heating",0,6133274,59071,1,1
"2022-4-16 22:4","Heating",0,7919437,86372,0,1
"2022-4-16 22:46","Electrical Fault",0,2100331,53883,1,1
"2022-4-16 22:58","Heating",0,2866120,37190,1,1
"2022-4-16 22:8","Heating",0,1275557,37327,1,1
"2022-4-16 23:41","Heating",0,5276643,103226,0,0
"2022-4-16 23:45","Heating",0,3398312,56949,0,1
"2022-4-16 2:24","Other",0,4800371,50893,1,1
"2022-4-16 2:51","Electrical Fault",0,2631927,63562,0,1
"2022-4-16 3:30","Heating",0,6510930,58640,1,0
"2022-4-16 4:2","Heating",0,9316414,35274,1,1
"2022-4-16 4:40","Other",0,1995154,67544,0,0
"2022-4-16 6:20","Cooking",0,8428610,36930,1,1
"2022-4-16 6:31","Heating",0,9861124,105932,0,1
"2022-4-16 6:57","Cooking",0,2278411,72838,0,1
"2022-4-16 7:12","Electrical Fault",0,2154108,49518,1,0
"2022-4-16 7:15","Other",0,8679273,50617,0,1
"2022-4-16 7:16","Electrical Fault",0,592567,61752,0,0
"2022-4-16 7:19","Heating",0,5196601,138764,0,0
"2022-4-16 7:34","Other",0,6573399,46882,1,1
"2022-4-16 7:36","Other",0,6925759,94830,0,1
"2022-4-16 7:54","Electrical Fault",0,9729731,38454,1,1
"2022-4-16 7:56","Other",0,5547248,129046,0,1
"2022-4-16 8:20","Cooking",0,9452056,53858,1,1
"2022-4-16 8:49","Heating",0,2932952,118823,0,1
"2022-4-16 8:50","Heating",0,2174086,55792,1,0
"2022-4-16 9:19","Cooking",0,3528515,75634,0,1
"2022-4-16 9:28","Cooking",0,8522789,77018,1,0
"2022-4-16 9:43","Other",0,9043037,120059,0,0
"2022-4-16 9:48","Other",0,9119687,94921,1,1
"2022-4-16 9:7","Heating",0,1873737,75142,0,0
"2022-4-17 0:4","Heating",0,5769523,56396,1,1
"2022-4-17 0:4","Cooking",0,9803194,36718,1,1
"2022-4-17 0:41","Heating",0,3542954,71922,0,0
"2022-4-17 0:9","Electrical Fault",0,1032765,57444,1,0
"2022-4-17 10:20","Other",0,1603684,51090,1,0
"2022-4-17 10:24","Electrical Fault",0,6588940,50941,1,0
"2022-4-17 10:56","Heating",0,1291796,110160,1,0
"2022-4-17 11:1","Electrical Fault",0,23522,NA,1,1
"2022-4-17 11:38","Other",0,8095846,73837,0,0
"2022-4-17 11:42","Other",0,4621791,41765,1,0
"2022-4-17 11:46","Other",0,3054143,99596,1,0
"2022-4-17 11:9","Heating",0,9042507,38880,1,1
"2022-4-17 11:9","Electrical Fault",0,9667086,97340,1,0
"2022-4-17 12:54","Heating",0,227667,42893,1,1
"2022-4-17 13:1","Cooking",0,6800668,62228,1,0
"2022-4-17 13:17","Electrical Fault",2,3410599,56165,0,0
"2022-4-17 13:20","Electrical Fault",0,7104838,44944,1,1
"2022-4-17 13:4","Heating",0,3141372,45756,1,1
"2022-4-17 13:5","Heating",0,803095,66424,1,0
"2022-4-17 13:57","Other",0,5523203,45267,0,1
"2022-4-17 14:12","Cooking",0,3598975,49531,1,1
"2022-4-17 14:14","Cooking",0,1283252,59009,1,1
"2022-4-17 14:29","Other",0,5480064,40429,1,0
"2022-4-17 14:30","Other",0,2419364,58116,0,0
"2022-4-17 14:52","Electrical Fault",0,6889467,53856,1,1
"2022-4-17 15:12","Other",0,6053593,91912,1,0
"2022-4-17 15:16","Heating",0,2363196,50249,1,0
"2022-4-17 15:18","Other",0,4497841,56487,1,1
"2022-4-17 15:22","Electrical Fault",0,8368820,71637,0,0
"2022-4-17 15:23","Heating",0,5572821,64564,1,0
"2022-4-17 15:34","Cooking",0,269433,38359,1,1
"2022-4-17 15:38","Other",0,6207602,37265,1,1
"2022-4-17 15:56","Heating",0,4352256,62495,0,1
"2022-4-17 16:14","Heating",0,9120026,31800,1,1
"2022-4-17 16:23","Heating",0,5298084,109049,0,0
"2022-4-17 16:25","Heating",0,2738390,57694,1,0
"2022-4-17 16:26","Other",0,1207615,56802,1,1
"2022-4-17 16:56","Heating",0,129473,57962,1,0
"2022-4-17 17:13","Heating",0,1263113,97463,1,0
"2022-4-17 17:14","Other",0,7737788,104300,1,1
"2022-4-17 17:28","Cooking",0,2585196,82194,1,1
"2022-4-17 18:11","Heating",0,2120319,68547,1,1
"2022-4-17 18:35","Cooking",0,9291878,38324,1,1
"2022-4-17 18:40","Heating",3,5180281,41287,1,1
"2022-4-17 18:52","Cooking",1,6538981,33248,1,1
"2022-4-17 19:17","Other",0,4858654,54859,1,1
"2022-4-17 19:20","Heating",0,2901387,61809,1,1
"2022-4-17 19:22","Heating",0,4002853,127718,1,0
"2022-4-17 19:3","Heating",0,8446050,77611,1,0
"2022-4-17 19:35","Other",0,1797987,106292,1,1
"2022-4-17 19:44","Cooking",0,8584398,87148,1,1
"2022-4-17 19:45","Other",0,309277,51313,1,0
"2022-4-17 19:45","Heating",0,5896751,41360,1,1
"2022-4-17 19:9","Heating",0,9806393,90248,1,0
"2022-4-17 1:43","Heating",0,7096382,35682,1,1
"2022-4-17 1:49","Heating",0,2820304,70267,0,0
"2022-4-17 20:3","Heating",0,869428,65731,0,0
"2022-4-17 20:31","Heating",0,9484073,107104,1,0
"2022-4-17 20:41","Electrical Fault",0,1344107,32875,1,1
"2022-4-17 20:45","Electrical Fault",0,3956593,34213,1,1
"2022-4-17 20:48","Cooking",0,2041227,58899,1,0
"2022-4-17 21:40","Heating",0,1361882,59989,0,1
"2022-4-17 21:48","Heating",0,4587189,88400,1,1
"2022-4-17 22:32","Cooking",0,520273,57413,0,0
"2022-4-17 22:40","Heating",0,7849636,94309,1,0
"2022-4-17 22:59","Cooking",0,8205718,117770,0,0
"2022-4-17 22:6","Heating",0,6358209,131221,0,0
"2022-4-17 23:38","Heating",0,9127973,66100,0,1
"2022-4-17 23:56","Other",0,2294354,52829,1,1
"2022-4-17 23:59","Heating",0,4687731,55096,1,0
"2022-4-17 4:23","Electrical Fault",0,1497832,74318,1,0
"2022-4-17 4:27","Heating",0,1708916,62028,0,1
"2022-4-17 4:53","Heating",0,4471384,52374,1,0
"2022-4-17 6:1","Other",0,7348340,48263,1,1
"2022-4-17 6:18","Heating",0,9712178,49172,1,1
"2022-4-17 6:5","Heating",0,9202238,141504,0,0
"2022-4-17 6:50","Other",0,7421692,50202,1,1
"2022-4-17 6:51","Heating",0,8144828,66069,1,0
"2022-4-17 7:19","Heating",0,2285172,49447,1,1
"2022-4-17 7:20","Cooking",0,1940974,53911,1,0
"2022-4-17 7:20","Heating",0,2918534,60077,1,0
"2022-4-17 7:27","Heating",0,1457368,109337,0,1
"2022-4-17 7:31","Other",0,1276760,53303,1,0
"2022-4-17 8:21","Heating",0,6143531,95973,1,1
"2022-4-17 8:48","Other",0,5501017,61250,1,0
"2022-4-17 8:8","Electrical Fault",0,7285003,87745,1,1
"2022-4-17 9:12","Heating",0,6231981,68343,0,0
"2022-4-17 9:14","Other",0,533437,58148,1,0
"2022-4-18 0:4","Cooking",0,658003,60300,0,1
"2022-4-18 10:16","Cooking",0,8263194,44437,1,1
"2022-4-18 11:37","Heating",0,9401866,147338,0,0
"2022-4-18 11:42","Heating",0,6918971,53327,1,1
"2022-4-18 12:1","Cooking",0,6178729,133520,1,1
"2022-4-18 12:15","Electrical Fault",0,4455364,68124,0,0
"2022-4-18 12:22","Other",0,3733518,46925,1,1
"2022-4-18 12:35","Cooking",0,8332747,43245,1,0
"2022-4-18 12:54","Heating",0,8481017,93318,1,0
"2022-4-18 13:14","Heating",0,10031,58184,1,0
"2022-4-18 13:21","Electrical Fault",0,6524740,33264,1,1
"2022-4-18 13:24","Heating",0,406848,74464,1,0
"2022-4-18 13:28","Electrical Fault",0,3997166,40177,1,1
"2022-4-18 13:35","Other",0,5393772,135993,0,1
"2022-4-18 14:2","Heating",0,7511433,47882,1,1
"2022-4-18 14:21","Heating",0,9103440,43683,1,1
"2022-4-18 14:28","Other",0,2989944,87659,1,1
"2022-4-18 14:7","Cooking",0,1914418,58534,0,1
"2022-4-18 15:18","Electrical Fault",0,8752754,42074,1,1
"2022-4-18 15:29","Heating",0,4624238,105814,1,1
"2022-4-18 15:4","Heating",0,2863484,58679,1,1
"2022-4-18 15:40","Electrical Fault",0,8274132,57109,1,0
"2022-4-18 15:52","Heating",0,3168533,43320,1,0
"2022-4-18 15:9","Heating",0,6807006,106900,0,1
"2022-4-18 16:13","Heating",3,3503641,38300,1,1
"2022-4-18 16:34","Other",0,9295392,68747,0,0
"2022-4-18 16:36","Other",0,6021744,45323,1,1
"2022-4-18 16:50","Heating",0,437870,39260,1,0
"2022-4-18 16:52","Heating",0,140891,51705,1,1
"2022-4-18 16:54","Heating",0,5971253,61162,1,0
"2022-4-18 17:3","Heating",0,76893,59962,1,0
"2022-4-18 17:3","Other",0,1828595,57506,0,0
"2022-4-18 17:36","Cooking",0,5630838,58029,0,1
"2022-4-18 17:39","Electrical Fault",0,6475326,35727,1,1
"2022-4-18 17:42","Heating",0,5841096,43658,1,1
"2022-4-18 17:50","Other",0,2617608,53296,1,1
"2022-4-18 17:55","Electrical Fault",0,4024195,48219,1,1
"2022-4-18 18:20","Other",0,3333367,65626,1,0
"2022-4-18 18:20","Cooking",0,7352831,52371,1,0
"2022-4-18 18:31","Cooking",0,7834347,64879,0,1
"2022-4-18 18:4","Heating",0,5251693,118432,0,0
"2022-4-18 18:6","Heating",0,2492247,92587,1,0
"2022-4-18 19:1","Electrical Fault",0,1629660,47132,1,1
"2022-4-18 19:12","Cooking",0,4124939,122487,1,1
"2022-4-18 19:20","Cooking",0,1710126,52150,1,1
"2022-4-18 19:3","Heating",0,7763720,36568,1,1
"2022-4-18 19:31","Heating",0,5437448,45805,1,1
"2022-4-18 19:57","Heating",0,4300615,53471,1,0
"2022-4-18 1:10","Other",0,487473,95576,1,0
"2022-4-18 1:16","Heating",0,4236084,55449,1,0
"2022-4-18 1:25","Heating",4,312867,56657,1,0
"2022-4-18 1:53","Other",0,6729996,54722,1,0
"2022-4-18 20:12","Heating",0,1197843,118917,1,1
"2022-4-18 20:23","Heating",0,2350879,48457,1,0
"2022-4-18 20:25","Heating",0,5719347,44405,1,0
"2022-4-18 20:5","Cooking",0,3342192,54759,1,1
"2022-4-18 20:50","Heating",0,898197,61046,1,0
"2022-4-18 20:53","Heating",0,9558173,98041,1,1
"2022-4-18 20:59","Heating",0,5433178,48949,1,0
"2022-4-18 21:13","Other",0,387567,43210,1,0
"2022-4-18 21:15","Electrical Fault",0,6997005,36476,1,1
"2022-4-18 21:16","Cooking",0,8280672,42463,1,1
"2022-4-18 21:22","Heating",0,2570919,72167,1,1
"2022-4-18 21:30","Other",0,211760,76346,1,0
"2022-4-18 21:32","Heating",0,8966870,43115,1,1
"2022-4-18 21:9","Cooking",0,3880657,46871,1,1
"2022-4-18 23:49","Heating",0,9412407,50430,1,0
"2022-4-18 2:10","Electrical Fault",0,200700,62252,1,0
"2022-4-18 2:12","Heating",0,6103160,109301,0,1
"2022-4-18 2:44","Other",0,7242931,33678,1,1
"2022-4-18 4:22","Electrical Fault",0,1509685,56474,1,0
"2022-4-18 4:37","Heating",0,4418760,51065,1,0
"2022-4-18 4:50","Other",0,903920,46760,1,1
"2022-4-18 5:14","Other",0,3629941,69751,0,0
"2022-4-18 5:18","Heating",0,4604960,41007,0,1
"2022-4-18 5:3","Other",0,6481575,52191,1,1
"2022-4-18 5:30","Electrical Fault",0,4063055,50673,1,1
"2022-4-18 6:1","Heating",0,2048000,118515,0,0
"2022-4-18 6:14","Other",0,3128620,112165,0,1
"2022-4-18 6:31","Heating",0,655725,64240,0,0
"2022-4-18 6:38","Cooking",0,9584412,42253,1,1
"2022-4-18 6:40","Heating",0,9570258,53249,1,1
"2022-4-18 6:51","Heating",4,854427,82464,1,0
"2022-4-18 6:52","Heating",0,572319,52090,0,0
"2022-4-18 7:1","Heating",0,5968270,57386,1,0
"2022-4-18 7:40","Heating",0,8143759,44771,1,1
"2022-4-18 7:51","Cooking",0,2085895,61542,0,0
"2022-4-18 7:52","Heating",0,4921570,51917,1,1
"2022-4-18 7:59","Other",0,5533220,53498,1,0
"2022-4-18 7:8","Heating",0,1641354,112712,1,0
"2022-4-18 8:18","Electrical Fault",1,9651206,128958,0,0
"2022-4-18 8:25","Cooking",0,2893813,43405,1,1
"2022-4-18 8:31","Heating",0,20088,56877,1,1
"2022-4-18 8:34","Heating",2,1830059,114183,0,0
"2022-4-18 8:48","Cooking",0,2945083,56382,1,1
"2022-4-18 8:55","Heating",0,4717291,62519,0,1
"2022-4-18 9:17","Electrical Fault",0,7829938,32545,1,1
"2022-4-18 9:17","Heating",0,9399878,114455,0,0
"2022-4-18 9:5","Heating",0,6871781,51493,1,1
"2022-4-19 0:21","Heating",0,1908542,56094,0,0
"2022-4-19 0:39","Heating",0,1549861,36794,1,0
"2022-4-19 0:49","Heating",0,6756955,110279,1,1
"2022-4-19 0:57","Other",0,7906776,64328,0,0
"2022-4-19 10:10","Cooking",0,3279623,59239,0,0
"2022-4-19 10:24","Electrical Fault",0,8907572,98376,0,1
"2022-4-19 10:27","Electrical Fault",0,3992654,67233,0,0
"2022-4-19 10:51","Heating",0,845425,45183,1,1
"2022-4-19 10:7","Other",0,218641,47821,1,1
"2022-4-19 11:16","Cooking",3,8388049,65031,0,0
"2022-4-19 11:24","Other",0,486844,43679,1,0
"2022-4-19 11:4","Electrical Fault",0,162716,48723,1,1
"2022-4-19 11:55","Cooking",0,2548376,44704,1,1
"2022-4-19 12:12","Other",0,1640269,49939,1,1
"2022-4-19 12:16","Heating",0,5630423,102045,1,0
"2022-4-19 12:17","Other",0,1394844,67996,0,0
"2022-4-19 12:17","Cooking",0,4427676,50484,1,1
"2022-4-19 12:2","Electrical Fault",0,6378862,55723,1,1
"2022-4-19 12:35","Heating",0,8628490,62473,0,1
"2022-4-19 12:54","Heating",0,8761247,90071,0,1
"2022-4-19 13:11","Heating",0,5189902,39077,1,1
"2022-4-19 13:12","Other",0,4751420,61281,1,1
"2022-4-19 13:19","Heating",0,4597257,60402,1,1
"2022-4-19 13:35","Other",0,6225469,73885,0,1
"2022-4-19 13:44","Cooking",0,2058018,93014,1,0
"2022-4-19 13:47","Heating",0,8905694,32638,1,1
"2022-4-19 14:45","Other",0,9658199,54908,1,1
"2022-4-19 14:52","Other",0,4295728,67357,0,0
"2022-4-19 14:56","Electrical Fault",1,384621,66729,1,0
"2022-4-19 14:6","Electrical Fault",0,4513607,57125,1,0
"2022-4-19 15:37","Electrical Fault",0,2821502,54305,0,1
"2022-4-19 15:41","Heating",0,4392616,139462,0,1
"2022-4-19 15:43","Electrical Fault",0,8030064,51325,1,0
"2022-4-19 15:46","Other",0,8803784,72509,0,0
"2022-4-19 16:15","Heating",0,1593122,40922,1,1
"2022-4-19 16:29","Heating",0,5072121,45240,1,1
"2022-4-19 16:39","Heating",0,2604197,49026,1,1
"2022-4-19 16:43","Electrical Fault",0,1324857,72253,0,0
"2022-4-19 16:49","Heating",0,8312356,76437,1,1
"2022-4-19 17:0","Cooking",0,6109172,131311,0,0
"2022-4-19 17:0","Heating",0,9403234,81063,1,0
"2022-4-19 17:18","Electrical Fault",0,494031,66823,0,0
"2022-4-19 17:29","Electrical Fault",0,556737,55034,1,1
"2022-4-19 17:52","Cooking",0,5017086,43267,1,1
"2022-4-19 18:44","Cooking",2,4665596,65456,0,1
"2022-4-19 18:59","Heating",0,8780718,55014,0,1
"2022-4-19 18:7","Heating",0,5253136,50568,1,0
"2022-4-19 19:24","Other",0,4410700,53886,1,1
"2022-4-19 19:38","Electrical Fault",0,9088451,86113,1,1
"2022-4-19 1:46","Heating",0,918523,60401,0,0
"2022-4-19 1:54","Electrical Fault",0,2533984,31281,1,1
"2022-4-19 20:14","Heating",0,3196378,88185,1,1
"2022-4-19 20:19","Heating",0,9750183,59033,0,1
"2022-4-19 20:41","Electrical Fault",0,6755921,82288,1,0
"2022-4-19 20:6","Heating",0,6853534,54504,0,0
"2022-4-19 21:2","Heating",0,7685362,63343,0,0
"2022-4-19 21:23","Heating",0,1779092,53491,1,0
"2022-4-19 21:24","Heating",0,7698330,48352,1,1
"2022-4-19 21:42","Other",0,1777476,45996,1,1
"2022-4-19 21:54","Other",0,2954594,122901,0,1
"2022-4-19 21:58","Electrical Fault",0,2562338,66190,0,1
"2022-4-19 23:35","Electrical Fault",0,9219154,41638,1,1
"2022-4-19 23:55","Heating",0,8675642,112866,1,0
"2022-4-19 23:8","Other",0,9640761,96578,0,1
"2022-4-19 2:27","Heating",0,496340,53698,1,1
"2022-4-19 3:16","Other",0,5733445,48197,1,0
"2022-4-19 3:28","Other",0,2730810,72623,0,0
"2022-4-19 3:38","Other",0,4350445,63352,1,1
"2022-4-19 4:15","Electrical Fault",0,5223745,60090,0,1
"2022-4-19 4:37","Heating",0,5667941,47900,1,1
"2022-4-19 4:6","Other",0,4894359,104167,1,0
"2022-4-19 5:18","Electrical Fault",0,5199612,69108,0,0
"2022-4-19 6:42","Heating",0,3039170,48750,1,0
"2022-4-19 6:43","Other",0,827077,58055,1,1
"2022-4-19 6:55","Electrical Fault",0,9761339,37652,1,1
"2022-4-19 7:22","Electrical Fault",0,2258612,58030,1,0
"2022-4-19 7:33","Other",0,2055613,70815,0,0
"2022-4-19 7:49","Heating",0,9456603,57056,1,0
"2022-4-19 7:50","Cooking",0,2474145,63566,0,0
"2022-4-19 8:10","Other",0,8991076,37435,1,1
"2022-4-19 8:15","Other",0,5127113,64824,1,0
"2022-4-19 8:23","Heating",0,4312216,95980,1,1
"2022-4-19 8:39","Heating",0,6030677,123274,1,0
"2022-4-19 8:7","Heating",0,3727361,58402,1,0
"2022-4-19 9:15","Heating",0,5243456,47755,1,1
"2022-4-19 9:37","Other",0,2073941,47121,1,1
"2022-4-19 9:43","Cooking",0,2161443,57450,1,0
"2022-4-2 10:22","Other",0,7628397,139715,0,1
"2022-4-2 10:29","Electrical Fault",0,48062,43105,1,1
"2022-4-2 10:52","Other",0,8067585,44541,1,1
"2022-4-2 11:13","Heating",0,2741097,45138,1,1
"2022-4-2 11:56","Other",0,2482410,31829,1,1
"2022-4-2 12:0","Cooking",0,301296,62000,1,0
"2022-4-2 12:16","Cooking",0,8686099,140482,0,0
"2022-4-2 12:18","Electrical Fault",0,1325476,45060,1,0
"2022-4-2 12:35","Cooking",0,8468327,43359,1,0
"2022-4-2 12:59","Cooking",0,3661457,48411,1,1
"2022-4-2 13:12","Heating",0,128589,49148,1,0
"2022-4-2 13:16","Electrical Fault",0,7364179,59288,0,1
"2022-4-2 13:2","Electrical Fault",0,2361486,108288,0,0
"2022-4-2 13:21","Electrical Fault",0,7185783,59397,1,1
"2022-4-2 13:37","Heating",0,7956846,61991,0,1
"2022-4-2 13:38","Cooking",0,4402792,49349,1,0
"2022-4-2 13:5","Other",0,2910140,42194,1,1
"2022-4-2 14:0","Other",0,6355023,49882,1,0
"2022-4-2 14:12","Heating",0,9275136,33457,1,0
"2022-4-2 14:37","Other",0,790732,52155,1,0
"2022-4-2 14:48","Other",0,5807898,37718,1,1
"2022-4-2 14:51","Heating",0,965588,60830,0,0
"2022-4-2 14:57","Electrical Fault",0,864024,62107,0,1
"2022-4-2 14:58","Other",0,9887097,90478,0,1
"2022-4-2 15:22","Other",0,1974186,54130,1,0
"2022-4-2 15:53","Heating",0,5856279,103795,1,1
"2022-4-2 16:14","Heating",0,3831006,67995,1,0
"2022-4-2 16:14","Electrical Fault",0,8930463,59209,1,1
"2022-4-2 16:3","Heating",4,4745282,92287,0,1
"2022-4-2 16:53","Heating",0,8006888,157908,0,0
"2022-4-2 16:58","Cooking",0,1609559,71655,0,0
"2022-4-2 17:36","Heating",0,2839711,62547,0,1
"2022-4-2 18:38","Heating",0,9556024,143682,0,0
"2022-4-2 18:42","Heating",1,1102890,100322,1,0
"2022-4-2 19:10","Heating",0,4755142,92462,1,0
"2022-4-2 19:20","Other",0,6570677,44681,1,1
"2022-4-2 19:29","Heating",0,4633012,41097,1,0
"2022-4-2 19:58","Heating",0,3943558,50531,0,0
"2022-4-2 1:27","Heating",0,2227994,56882,1,1
"2022-4-2 1:57","Cooking",0,2843031,33236,1,1
"2022-4-2 20:16","Heating",0,4059474,45752,1,0
"2022-4-2 20:30","Heating",0,8445448,38809,1,0
"2022-4-2 21:12","Cooking",0,3836363,51820,0,0
"2022-4-2 21:13","Heating",0,6764304,64546,1,0
"2022-4-2 21:13","Heating",0,7138909,76704,1,0
"2022-4-2 21:23","Heating",0,5206055,43082,1,1
"2022-4-2 21:52","Other",0,5017741,69323,0,0
"2022-4-2 21:8","Heating",0,7196333,140106,0,0
"2022-4-2 23:21","Heating",0,662255,137907,1,0
"2022-4-2 23:52","Heating",0,6835064,62231,1,1
"2022-4-2 23:56","Other",0,6931445,156854,0,0
"2022-4-2 2:5","Other",0,1386971,50215,1,0
"2022-4-2 4:14","Heating",0,4148751,123753,0,0
"2022-4-2 4:56","Other",0,4908591,32260,1,1
"2022-4-2 5:26","Other",0,8412377,44118,1,1
"2022-4-2 5:43","Other",0,2935292,53704,1,1
"2022-4-2 6:31","Heating",0,7600929,120566,0,1
"2022-4-2 6:37","Heating",2,2436943,67963,0,1
"2022-4-2 6:48","Heating",3,8169233,141259,0,0
"2022-4-2 6:49","Heating",0,4932545,57999,1,1
"2022-4-2 7:23","Heating",0,2696370,40884,1,1
"2022-4-2 7:28","Electrical Fault",0,1092800,37507,1,1
"2022-4-2 7:32","Heating",3,1672208,58178,0,1
"2022-4-2 7:48","Electrical Fault",0,2531275,37116,1,0
"2022-4-2 8:11","Other",0,4492358,54424,1,1
"2022-4-2 8:20","Other",0,9981003,NA,1,1
"2022-4-2 8:45","Heating",0,5478994,77765,0,0
"2022-4-2 8:55","Heating",0,1399035,94358,0,0
"2022-4-2 9:50","Heating",0,6402493,46584,1,1
"2022-4-2 9:51","Heating",0,4120258,90684,1,1
"2022-4-2 9:58","Heating",0,2773793,61588,1,0
"2022-4-2 9:6","Heating",0,9970140,98329,1,1
"2022-4-2 9:8","Other",0,3339840,48123,1,0
"2022-4-20 10:24","Other",0,1143540,43428,1,1
"2022-4-20 10:3","Electrical Fault",0,5691489,61007,1,0
"2022-4-20 11:25","Other",0,4627021,79593,1,1
"2022-4-20 11:41","Heating",0,121655,89170,1,1
"2022-4-20 11:50","Other",0,9540755,113101,0,0
"2022-4-20 11:58","Heating",0,5275290,40597,1,0
"2022-4-20 11:58","Heating",0,7956345,44363,1,1
"2022-4-20 12:16","Heating",0,9356293,53754,0,1
"2022-4-20 12:30","Heating",0,9571340,40285,1,1
"2022-4-20 12:44","Other",0,9171506,38254,1,1
"2022-4-20 12:5","Other",0,8313256,59038,0,1
"2022-4-20 12:5","Heating",4,9184525,124341,1,1
"2022-4-20 12:59","Other",0,9065656,95376,1,0
"2022-4-20 13:23","Other",0,6083728,107134,1,1
"2022-4-20 13:24","Electrical Fault",0,6248577,57349,0,0
"2022-4-20 13:38","Heating",0,9379955,127044,0,0
"2022-4-20 13:47","Heating",0,2953570,84814,1,1
"2022-4-20 14:10","Heating",1,4437183,62397,0,0
"2022-4-20 14:11","Heating",0,1088786,68081,1,0
"2022-4-20 14:17","Heating",0,9142071,26940,1,1
"2022-4-20 14:26","Other",0,5969567,61486,1,1
"2022-4-20 14:32","Other",0,95134,50288,1,1
"2022-4-20 14:5","Cooking",0,5292975,106343,1,0
"2022-4-20 15:12","Electrical Fault",0,2347088,59811,1,0
"2022-4-20 15:23","Heating",0,3698422,51265,1,1
"2022-4-20 15:25","Other",0,2683578,92473,1,0
"2022-4-20 15:57","Other",0,3109523,57950,1,0
"2022-4-20 16:16","Heating",0,2521768,137097,0,0
"2022-4-20 16:19","Cooking",0,5240431,61511,1,1
"2022-4-20 16:23","Heating",0,5485946,39409,1,1
"2022-4-20 16:3","Electrical Fault",0,2711070,61148,1,0
"2022-4-20 16:43","Other",0,3166698,49339,1,0
"2022-4-20 16:49","Heating",0,952797,69282,1,0
"2022-4-20 17:24","Electrical Fault",0,4842962,NA,1,0
"2022-4-20 17:29","Heating",0,9075989,97311,1,0
"2022-4-20 17:3","Electrical Fault",0,2796736,61358,0,0
"2022-4-20 17:30","Cooking",0,9835940,52432,1,0
"2022-4-20 17:38","Cooking",0,581901,53866,1,1
